relation,inverseRelation,inverseScore
http://bias.org/vocab/military/military_person/service./military/military_service/rank,http://bias.org/vocab/military/rank/used_by_services./military/military_service/military_person,0.71428573
http://bias.org/vocab/fictional_universe/character_occupation/characters_with_this_occupation,http://bias.org/vocab/fictional_universe/fictional_character/occupation,0.88235295
http://bias.org/vocab/computer/operating_system/includes_os_versions,http://bias.org/vocab/computer/operating_system/parent_os,0.8
http://bias.org/vocab/exhibitions/exhibition_venue/exhibitions_at_this_venue./exhibitions/exhibition_run/sponsor,http://bias.org/vocab/exhibitions/exhibition_sponsor/exhibitions_sponsored./exhibitions/exhibition_run/venue,1.0
http://bias.org/vocab/music/group_member/artists_supported,http://bias.org/vocab/music/artist/supporting_artists,0.9375
http://bias.org/vocab/biology/organism/organism_type,http://bias.org/vocab/biology/organism_classification/organisms_of_this_type,1.0
http://bias.org/vocab/royalty/monarch/kingdom,http://bias.org/vocab/royalty/kingdom/rulers,0.84210527
http://bias.org/vocab/royalty/monarch/kingdom,http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/office_holder,0.6315789
http://bias.org/vocab/book/school_or_movement/associated_authors,http://bias.org/vocab/book/author/school_or_movement,0.83870965
http://bias.org/vocab/book/author/works_written,http://bias.org/vocab/book/written_work/author,0.75
http://bias.org/vocab/medicine/disease/includes_diseases,http://bias.org/vocab/medicine/disease/parent_disease,0.765625
http://bias.org/vocab/american_football/football_coach_position/coaches_holding_this_position./american_football/football_historical_coach_position/team,http://bias.org/vocab/american_football/football_team/historical_coaching_staff./american_football/football_historical_coach_position/position,0.68421054
http://bias.org/vocab/sports/sports_championship_event/championship,http://bias.org/vocab/time/recurring_event/instances,0.90909094
http://bias.org/vocab/sports/sports_championship_event/championship,http://bias.org/vocab/sports/sports_championship/events,0.90909094
http://bias.org/vocab/base/fight/crime_type/includes_crimes,http://bias.org/vocab/base/fight/crime_type/included_in_crimes,0.8
http://bias.org/vocab/baseball/baseball_team/historical_roster./baseball/baseball_historical_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,0.9166667
http://bias.org/vocab/baseball/baseball_team/historical_roster./baseball/baseball_historical_roster_position/player,http://bias.org/vocab/baseball/baseball_player/former_teams./sports/sports_team_roster/team,0.8333333
http://bias.org/vocab/baseball/baseball_team/historical_roster./baseball/baseball_historical_roster_position/player,http://bias.org/vocab/baseball/baseball_player/former_teams./baseball/baseball_historical_roster_position/team,0.9166667
http://bias.org/vocab/baseball/baseball_team/historical_roster./baseball/baseball_historical_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./baseball/baseball_historical_roster_position/team,0.7916667
http://bias.org/vocab/baseball/baseball_team/historical_roster./baseball/baseball_historical_roster_position/player,http://bias.org/vocab/baseball/baseball_player/batting_stats./baseball/batting_statistics/team,0.7083333
http://bias.org/vocab/organization/organization_sector/organizations_in_this_sector,http://bias.org/vocab/organization/organization/sectors,0.875
http://bias.org/vocab/architecture/architect/architectural_style,http://bias.org/vocab/architecture/architectural_style/architects,0.8333333
http://bias.org/vocab/american_football/football_position/players,http://bias.org/vocab/american_football/football_player/position_s,0.8333333
http://bias.org/vocab/fictional_universe/character_gender/characters_of_this_gender,http://bias.org/vocab/fictional_universe/fictional_character/gender,0.7368421
http://bias.org/vocab/computer/operating_system/parent_os,http://bias.org/vocab/computer/operating_system/includes_os_versions,0.8
http://bias.org/vocab/cvg/computer_videogame/cvg_genre,http://bias.org/vocab/cvg/cvg_genre/games,0.8666667
http://bias.org/vocab/award/award_presenting_organization/awards_presented,http://bias.org/vocab/award/award_category/presenting_organization,0.6666667
http://bias.org/vocab/award/award_presenting_organization/awards_presented,http://bias.org/vocab/award/award/presented_by,1.0
http://bias.org/vocab/organization/organization/leadership./organization/leadership/person,http://bias.org/vocab/business/board_member/leader_of./organization/leadership/organization,1.0
http://bias.org/vocab/sports/sports_team_owner/teams_owned,http://bias.org/vocab/sports/professional_sports_team/owner_s,0.8
http://bias.org/vocab/astronomy/orbital_relationship/orbited_by,http://bias.org/vocab/astronomy/orbital_relationship/orbits,0.6666667
http://bias.org/vocab/base/biblioness/bibs_location/city,http://bias.org/vocab/location/location/contains,0.6666667
http://bias.org/vocab/architecture/building_function/buildings,http://bias.org/vocab/architecture/building/building_function,1.0
http://bias.org/vocab/organization/organization/involved_in_merger./organization/organization_merger/became_organization,http://bias.org/vocab/organization/organization/product_of_merger./organization/organization_merger/organizations_merging,0.75
http://bias.org/vocab/cvg/computer_videogame/characters./cvg/game_performance/character,http://bias.org/vocab/cvg/game_character/games./cvg/game_performance/game,0.875
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/office_holder,http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/office_position_or_title,0.90909094
http://bias.org/vocab/cvg/computer_videogame/prequel,http://bias.org/vocab/cvg/computer_videogame/sequel,1.0
http://bias.org/vocab/religion/religious_practice/practice_of,http://bias.org/vocab/religion/religion/practices,0.85714287
http://bias.org/vocab/fictional_universe/fictional_character_creator/fictional_characters_created,http://bias.org/vocab/fictional_universe/fictional_character/character_created_by,0.8636364
http://bias.org/vocab/government/government_office_category/officeholders./government/government_position_held/appointed_by,http://bias.org/vocab/government/political_appointer/appointees./government/government_position_held/basic_title,0.7916667
http://bias.org/vocab/military/rank/used_by_services./military/military_service/military_person,http://bias.org/vocab/military/military_person/service./military/military_service/rank,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/basic_title,http://bias.org/vocab/government/government_office_category/offices,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/basic_title,http://bias.org/vocab/government/government_office_category/officeholders./government/government_position_held/office_position_or_title,0.5833333
http://bias.org/vocab/user/robert/us_congress/us_representative/congressional_caucus_memberships,http://bias.org/vocab/user/robert/us_congress/congressional_caucus/current_house_members,0.9230769
http://bias.org/vocab/computer/software_genre/software_in_genre,http://bias.org/vocab/computer/software/software_genre,0.85714287
http://bias.org/vocab/medicine/medical_treatment/used_to_treat,http://bias.org/vocab/medicine/disease/treatments,0.9019608
http://bias.org/vocab/travel/transport_terminus/travel_destinations_served./travel/transportation/travel_destination,http://bias.org/vocab/travel/travel_destination/how_to_get_here./travel/transportation/transport_terminus,0.8
http://bias.org/vocab/travel/transport_terminus/travel_destinations_served./travel/transportation/travel_destination,http://bias.org/vocab/location/location/nearby_airports,0.8
http://bias.org/vocab/business/asset_owner/assets_owned./business/asset_ownership/owned_asset,http://bias.org/vocab/business/asset/owners./business/asset_ownership/owner,0.8
http://bias.org/vocab/government/government_office_or_title/jurisdiction,http://bias.org/vocab/government/governmental_jurisdiction/government_positions,0.9166667
http://bias.org/vocab/government/government_office_or_title/jurisdiction,http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/office_position_or_title,0.5833333
http://bias.org/vocab/cvg/cvg_developer/games_developed,http://bias.org/vocab/cvg/computer_videogame/developer,0.6666667
http://bias.org/vocab/cvg/computer_game_subject/games,http://bias.org/vocab/cvg/computer_videogame/subjects,0.875
http://bias.org/vocab/royalty/kingdom/rulers,http://bias.org/vocab/royalty/monarch/kingdom,0.8888889
http://bias.org/vocab/base/yalebase/secret_society/notable_members./base/yalebase/secret_society_membership/member,http://bias.org/vocab/base/yalebase/secret_society_member/belonged_to./base/yalebase/secret_society_membership/society,1.0
http://bias.org/vocab/aviation/airline/airports_served./aviation/airline_airport_presence/airport,http://bias.org/vocab/aviation/airport/airlines./aviation/airline_airport_presence/airline,0.875
http://bias.org/vocab/government/governmental_jurisdiction/agencies,http://bias.org/vocab/government/government_agency/jurisdiction,0.93333334
http://bias.org/vocab/organization/organization/board_members./organization/organization_board_membership/role,http://bias.org/vocab/organization/role/governors./organization/organization_board_membership/organization,0.95
http://bias.org/vocab/food/ingredient/incompatible_with_dietary_restrictions,http://bias.org/vocab/food/dietary_restriction/incompatible_ingredients,0.6666667
http://bias.org/vocab/film/film_character/portrayed_in_films./film/performance/special_performance_type,http://bias.org/vocab/film/special_film_performance_type/film_performance_type./film/performance/character,0.85714287
http://bias.org/vocab/film/film_character/portrayed_in_films./film/performance/special_performance_type,http://bias.org/vocab/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/character,0.71428573
http://bias.org/vocab/tv/tv_actor/starring_roles./tv/regular_tv_appearance/seasons,http://bias.org/vocab/tv/tv_series_season/regular_cast./tv/regular_tv_appearance/actor,0.87096775
http://bias.org/vocab/base/yalebase/secret_society_member/belonged_to./base/yalebase/secret_society_membership/society,http://bias.org/vocab/base/yalebase/secret_society/notable_members./base/yalebase/secret_society_membership/member,0.8333333
