relation,option,tailEntities,tailEntitiesForOption,optionRepresented
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05fny,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04g5k,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/09bg4l,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/03v1s,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04x_3,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/059ts,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/02k54,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/03shp,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04g7x,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04gzd,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/071t0,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0db86,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/059z0,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/01lj9,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/059s8,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0rh6k,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05r7t,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05fjf,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/09cws,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/02j9z,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/050ks,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0488g,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/07tp2,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0193x,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/03s5t,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0163v,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/01540,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0b22w,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/020d5,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/059_w,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04rrx,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04gqr,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/07twz,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05nrg,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/01gp_d,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0hkt6,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/06c97,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0k4y6,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/02_h0,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/01jnzj,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0j4b,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/02_l9,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05jnl,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0c_md_,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/01mk6,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0d0x8,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/07ytt,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04tr1,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04pnx,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/07ylj,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04ykg,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/088q4,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/06dfg,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/02stgt,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05vz3zq,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05v10,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0166v,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0164v,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/014dsx,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0jjw,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/02js9,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05tbn,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0fv4v,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/06mnr,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/07hyk,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/01m59,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/07_pf,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05fjy,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/02jfc,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0j3b,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0g4gr,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05qx1,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/03lrls,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/088tb,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04g51,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0flw86,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/06s_2,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/07srw,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/083q7,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05qdh,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/06pr6,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0846v,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/06m_5,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0fdys,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0mg1w,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05rh2,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/07j9n,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/01tbp,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0160w,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/02k8k,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04sh3,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04vjh,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/07t58,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/06mz5,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/03v9w,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0165v,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/018h2,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0pf2,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0vmt,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/059g4,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04hhv,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0cm2xh,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/06n6p,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/042s9,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0169t,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/07cbs,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/017jq,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0kbq,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/09xq9d,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05cgv,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05kj_,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/01699,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/02jhc,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0d05q4,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0jdx,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/05fky,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/0_jm,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/059_c,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04k8n,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/02cm61,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04xn_,1,1,1.0
